image_id,image_path,xml_path,width,height,boxes,RBC,WBC,Platelets,total_cells
BloodImage_00297,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00297.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00297.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 400.0, ""ymin"": 263.0, ""xmax"": 511.0, ""ymax"": 350.0}, {""class"": ""RBC"", ""xmin"": 393.0, ""ymin"": 346.0, ""xmax"": 504.0, ""ymax"": 433.0}, {""class"": ""RBC"", ""xmin"": 332.0, ""ymin"": 45.0, ""xmax"": 440.0, ""ymax"": 153.0}, {""class"": ""RBC"", ""xmin"": 148.0, ""ymin"": 17.0, ""xmax"": 256.0, ""ymax"": 125.0}, {""class"": ""RBC"", ""xmin"": 54.0, ""ymin"": 361.0, ""xmax"": 146.0, ""ymax"": 450.0}, {""class"": ""RBC"", ""xmin"": 43.0, ""ymin"": 205.0, ""xmax"": 127.0, ""ymax"": 311.0}, {""class"": ""RBC"", ""xmin"": 325.0, ""ymin"": 153.0, ""xmax"": 438.0, ""ymax"": 266.0}, {""class"": ""RBC"", ""xmin"": 468.0, ""ymin"": 156.0, ""xmax"": 581.0, ""ymax"": 269.0}, {""class"": ""RBC"", ""xmin"": 104.0, ""ymin"": 289.0, ""xmax"": 196.0, ""ymax"": 378.0}, {""class"": ""WBC"", ""xmin"": 172.0, ""ymin"": 275.0, ""xmax"": 407.0, ""ymax"": 480.0}, {""class"": ""Platelets"", ""xmin"": 198.0, ""ymin"": 235.0, ""xmax"": 267.0, ""ymax"": 293.0}, {""class"": ""Platelets"", ""xmin"": 315.0, ""ymin"": 1.0, ""xmax"": 357.0, ""ymax"": 36.0}]",9,1,2,12
BloodImage_00298,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00298.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00298.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 405.0, ""ymin"": 331.0, ""xmax"": 503.0, ""ymax"": 429.0}, {""class"": ""RBC"", ""xmin"": 352.0, ""ymin"": 207.0, ""xmax"": 455.0, ""ymax"": 312.0}, {""class"": ""RBC"", ""xmin"": 332.0, ""ymin"": 90.0, ""xmax"": 410.0, ""ymax"": 193.0}, {""class"": ""RBC"", ""xmin"": 528.0, ""ymin"": 156.0, ""xmax"": 618.0, ""ymax"": 254.0}, {""class"": ""RBC"", ""xmin"": 509.0, ""ymin"": 317.0, ""xmax"": 599.0, ""ymax"": 415.0}, {""class"": ""RBC"", ""xmin"": 52.0, ""ymin"": 395.0, ""xmax"": 161.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 176.0, ""ymin"": 132.0, ""xmax"": 277.0, ""ymax"": 213.0}, {""class"": ""RBC"", ""xmin"": 549.0, ""ymin"": 49.0, ""xmax"": 640.0, ""ymax"": 150.0}, {""class"": ""RBC"", ""xmin"": 473.0, ""ymin"": 249.0, ""xmax"": 576.0, ""ymax"": 354.0}, {""class"": ""WBC"", ""xmin"": 120.0, ""ymin"": 215.0, ""xmax"": 315.0, ""ymax"": 436.0}]",9,1,0,10
BloodImage_00299,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00299.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00299.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 480.0, ""ymin"": 301.0, ""xmax"": 587.0, ""ymax"": 409.0}, {""class"": ""RBC"", ""xmin"": 204.0, ""ymin"": 82.0, ""xmax"": 311.0, ""ymax"": 190.0}, {""class"": ""RBC"", ""xmin"": 33.0, ""ymin"": 79.0, ""xmax"": 140.0, ""ymax"": 187.0}, {""class"": ""RBC"", ""xmin"": 102.0, ""ymin"": 9.0, ""xmax"": 233.0, ""ymax"": 140.0}, {""class"": ""RBC"", ""xmin"": 402.0, ""ymin"": 212.0, ""xmax"": 514.0, ""ymax"": 308.0}, {""class"": ""RBC"", ""xmin"": 9.0, ""ymin"": 359.0, ""xmax"": 115.0, ""ymax"": 449.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 299.0, ""xmax"": 102.0, ""ymax"": 410.0}, {""class"": ""RBC"", ""xmin"": 424.0, ""ymin"": 35.0, ""xmax"": 526.0, ""ymax"": 122.0}, {""class"": ""WBC"", ""xmin"": 176.0, ""ymin"": 260.0, ""xmax"": 408.0, ""ymax"": 479.0}]",8,1,0,9
BloodImage_00300,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00300.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00300.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 379.0, ""ymin"": 136.0, ""xmax"": 486.0, ""ymax"": 246.0}, {""class"": ""RBC"", ""xmin"": 474.0, ""ymin"": 168.0, ""xmax"": 581.0, ""ymax"": 278.0}, {""class"": ""RBC"", ""xmin"": 388.0, ""ymin"": 300.0, ""xmax"": 495.0, ""ymax"": 410.0}, {""class"": ""RBC"", ""xmin"": 266.0, ""ymin"": 331.0, ""xmax"": 373.0, ""ymax"": 441.0}, {""class"": ""RBC"", ""xmin"": 201.0, ""ymin"": 361.0, ""xmax"": 308.0, ""ymax"": 471.0}, {""class"": ""RBC"", ""xmin"": 19.0, ""ymin"": 297.0, ""xmax"": 141.0, ""ymax"": 404.0}, {""class"": ""RBC"", ""xmin"": 359.0, ""ymin"": 21.0, ""xmax"": 495.0, ""ymax"": 124.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 58.0, ""xmax"": 92.0, ""ymax"": 159.0}, {""class"": ""RBC"", ""xmin"": 219.0, ""ymin"": 33.0, ""xmax"": 355.0, ""ymax"": 136.0}, {""class"": ""RBC"", ""xmin"": 133.0, ""ymin"": 281.0, ""xmax"": 240.0, ""ymax"": 391.0}, {""class"": ""RBC"", ""xmin"": 505.0, ""ymin"": 328.0, ""xmax"": 612.0, ""ymax"": 438.0}, {""class"": ""RBC"", ""xmin"": 487.0, ""ymin"": 1.0, ""xmax"": 594.0, ""ymax"": 105.0}, {""class"": ""RBC"", ""xmin"": 11.0, ""ymin"": 406.0, ""xmax"": 138.0, ""ymax"": 480.0}, {""class"": ""WBC"", ""xmin"": 174.0, ""ymin"": 130.0, ""xmax"": 357.0, ""ymax"": 313.0}]",13,1,0,14
BloodImage_00301,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00301.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00301.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 278.0, ""ymin"": 196.0, ""xmax"": 366.0, ""ymax"": 291.0}, {""class"": ""RBC"", ""xmin"": 359.0, ""ymin"": 239.0, ""xmax"": 447.0, ""ymax"": 334.0}, {""class"": ""RBC"", ""xmin"": 523.0, ""ymin"": 110.0, ""xmax"": 611.0, ""ymax"": 205.0}, {""class"": ""RBC"", ""xmin"": 447.0, ""ymin"": 198.0, ""xmax"": 568.0, ""ymax"": 309.0}, {""class"": ""RBC"", ""xmin"": 183.0, ""ymin"": 95.0, ""xmax"": 304.0, ""ymax"": 206.0}, {""class"": ""RBC"", ""xmin"": 164.0, ""ymin"": 201.0, ""xmax"": 268.0, ""ymax"": 307.0}, {""class"": ""RBC"", ""xmin"": 191.0, ""ymin"": 1.0, ""xmax"": 295.0, ""ymax"": 105.0}, {""class"": ""RBC"", ""xmin"": 90.0, ""ymin"": 171.0, ""xmax"": 194.0, ""ymax"": 277.0}, {""class"": ""RBC"", ""xmin"": 496.0, ""ymin"": 304.0, ""xmax"": 600.0, ""ymax"": 410.0}, {""class"": ""RBC"", ""xmin"": 271.0, ""ymin"": 338.0, ""xmax"": 375.0, ""ymax"": 444.0}, {""class"": ""RBC"", ""xmin"": 157.0, ""ymin"": 370.0, ""xmax"": 261.0, ""ymax"": 476.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 311.0, ""xmax"": 104.0, ""ymax"": 417.0}, {""class"": ""RBC"", ""xmin"": 104.0, ""ymin"": 285.0, ""xmax"": 208.0, ""ymax"": 391.0}, {""class"": ""WBC"", ""xmin"": 305.0, ""ymin"": 13.0, ""xmax"": 521.0, ""ymax"": 214.0}, {""class"": ""Platelets"", ""xmin"": 592.0, ""ymin"": 277.0, ""xmax"": 630.0, ""ymax"": 314.0}]",13,1,1,15
BloodImage_00302,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00302.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00302.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 99.0, ""ymin"": 391.0, ""xmax"": 217.0, ""ymax"": 471.0}, {""class"": ""RBC"", ""xmin"": 121.0, ""ymin"": 275.0, ""xmax"": 252.0, ""ymax"": 388.0}, {""class"": ""RBC"", ""xmin"": 106.0, ""ymin"": 19.0, ""xmax"": 236.0, ""ymax"": 136.0}, {""class"": ""RBC"", ""xmin"": 213.0, ""ymin"": 63.0, ""xmax"": 336.0, ""ymax"": 178.0}, {""class"": ""RBC"", ""xmin"": 511.0, ""ymin"": 294.0, ""xmax"": 623.0, ""ymax"": 410.0}, {""class"": ""RBC"", ""xmin"": 461.0, ""ymin"": 320.0, ""xmax"": 567.0, ""ymax"": 413.0}, {""class"": ""RBC"", ""xmin"": 400.0, ""ymin"": 339.0, ""xmax"": 491.0, ""ymax"": 433.0}, {""class"": ""RBC"", ""xmin"": 343.0, ""ymin"": 341.0, ""xmax"": 419.0, ""ymax"": 433.0}, {""class"": ""RBC"", ""xmin"": 295.0, ""ymin"": 344.0, ""xmax"": 375.0, ""ymax"": 443.0}, {""class"": ""RBC"", ""xmin"": 290.0, ""ymin"": 241.0, ""xmax"": 404.0, ""ymax"": 335.0}, {""class"": ""RBC"", ""xmin"": 429.0, ""ymin"": 187.0, ""xmax"": 543.0, ""ymax"": 281.0}, {""class"": ""RBC"", ""xmin"": 120.0, ""ymin"": 143.0, ""xmax"": 248.0, ""ymax"": 270.0}, {""class"": ""WBC"", ""xmin"": 1.0, ""ymin"": 291.0, ""xmax"": 81.0, ""ymax"": 450.0}]",12,1,0,13
BloodImage_00303,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00303.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00303.xml,640,480,"[{""class"": ""WBC"", ""xmin"": 46.0, ""ymin"": 58.0, ""xmax"": 279.0, ""ymax"": 264.0}]",0,1,0,1
BloodImage_00304,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00304.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00304.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 73.0, ""ymin"": 30.0, ""xmax"": 181.0, ""ymax"": 134.0}, {""class"": ""RBC"", ""xmin"": 41.0, ""ymin"": 133.0, ""xmax"": 147.0, ""ymax"": 254.0}, {""class"": ""RBC"", ""xmin"": 260.0, ""ymin"": 321.0, ""xmax"": 366.0, ""ymax"": 442.0}, {""class"": ""RBC"", ""xmin"": 107.0, ""ymin"": 360.0, ""xmax"": 209.0, ""ymax"": 449.0}, {""class"": ""RBC"", ""xmin"": 146.0, ""ymin"": 372.0, ""xmax"": 248.0, ""ymax"": 461.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 267.0, ""xmax"": 79.0, ""ymax"": 371.0}, {""class"": ""RBC"", ""xmin"": 366.0, ""ymin"": 254.0, ""xmax"": 458.0, ""ymax"": 350.0}, {""class"": ""RBC"", ""xmin"": 406.0, ""ymin"": 139.0, ""xmax"": 513.0, ""ymax"": 235.0}, {""class"": ""RBC"", ""xmin"": 431.0, ""ymin"": 1.0, ""xmax"": 538.0, ""ymax"": 96.0}, {""class"": ""RBC"", ""xmin"": 279.0, ""ymin"": 26.0, ""xmax"": 386.0, ""ymax"": 122.0}, {""class"": ""RBC"", ""xmin"": 488.0, ""ymin"": 53.0, ""xmax"": 600.0, ""ymax"": 162.0}, {""class"": ""WBC"", ""xmin"": 170.0, ""ymin"": 122.0, ""xmax"": 393.0, ""ymax"": 327.0}]",11,1,0,12
BloodImage_00305,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00305.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00305.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 314.0, ""ymin"": 316.0, ""xmax"": 424.0, ""ymax"": 422.0}, {""class"": ""RBC"", ""xmin"": 425.0, ""ymin"": 292.0, ""xmax"": 552.0, ""ymax"": 403.0}, {""class"": ""RBC"", ""xmin"": 407.0, ""ymin"": 400.0, ""xmax"": 539.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 289.0, ""ymin"": 174.0, ""xmax"": 418.0, ""ymax"": 283.0}, {""class"": ""RBC"", ""xmin"": 139.0, ""ymin"": 60.0, ""xmax"": 268.0, ""ymax"": 169.0}, {""class"": ""RBC"", ""xmin"": 265.0, ""ymin"": 49.0, ""xmax"": 363.0, ""ymax"": 149.0}, {""class"": ""RBC"", ""xmin"": 341.0, ""ymin"": 88.0, ""xmax"": 442.0, ""ymax"": 180.0}, {""class"": ""RBC"", ""xmin"": 543.0, ""ymin"": 1.0, ""xmax"": 640.0, ""ymax"": 104.0}, {""class"": ""RBC"", ""xmin"": 543.0, ""ymin"": 118.0, ""xmax"": 640.0, ""ymax"": 222.0}, {""class"": ""RBC"", ""xmin"": 453.0, ""ymin"": 179.0, ""xmax"": 564.0, ""ymax"": 297.0}, {""class"": ""RBC"", ""xmin"": 167.0, ""ymin"": 386.0, ""xmax"": 278.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 92.0, ""ymin"": 309.0, ""xmax"": 204.0, ""ymax"": 420.0}, {""class"": ""RBC"", ""xmin"": 86.0, ""ymin"": 202.0, ""xmax"": 198.0, ""ymax"": 313.0}, {""class"": ""WBC"", ""xmin"": 190.0, ""ymin"": 244.0, ""xmax"": 309.0, ""ymax"": 370.0}, {""class"": ""Platelets"", ""xmin"": 1.0, ""ymin"": 28.0, ""xmax"": 26.0, ""ymax"": 70.0}]",13,1,1,15
BloodImage_00307,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00307.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00307.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 81.0, ""ymin"": 18.0, ""xmax"": 194.0, ""ymax"": 115.0}, {""class"": ""RBC"", ""xmin"": 43.0, ""ymin"": 259.0, ""xmax"": 144.0, ""ymax"": 351.0}, {""class"": ""RBC"", ""xmin"": 347.0, ""ymin"": 355.0, ""xmax"": 448.0, ""ymax"": 447.0}, {""class"": ""RBC"", ""xmin"": 97.0, ""ymin"": 362.0, ""xmax"": 198.0, ""ymax"": 454.0}, {""class"": ""RBC"", ""xmin"": 195.0, ""ymin"": 167.0, ""xmax"": 297.0, ""ymax"": 277.0}, {""class"": ""RBC"", ""xmin"": 399.0, ""ymin"": 232.0, ""xmax"": 501.0, ""ymax"": 342.0}, {""class"": ""RBC"", ""xmin"": 536.0, ""ymin"": 274.0, ""xmax"": 638.0, ""ymax"": 384.0}, {""class"": ""RBC"", ""xmin"": 559.0, ""ymin"": 136.0, ""xmax"": 640.0, ""ymax"": 245.0}, {""class"": ""RBC"", ""xmin"": 66.0, ""ymin"": 136.0, ""xmax"": 153.0, ""ymax"": 241.0}, {""class"": ""RBC"", ""xmin"": 266.0, ""ymin"": 181.0, ""xmax"": 368.0, ""ymax"": 291.0}, {""class"": ""RBC"", ""xmin"": 254.0, ""ymin"": 268.0, ""xmax"": 356.0, ""ymax"": 378.0}, {""class"": ""RBC"", ""xmin"": 225.0, ""ymin"": 358.0, ""xmax"": 328.0, ""ymax"": 457.0}, {""class"": ""WBC"", ""xmin"": 285.0, ""ymin"": 30.0, ""xmax"": 509.0, ""ymax"": 238.0}, {""class"": ""Platelets"", ""xmin"": 477.0, ""ymin"": 411.0, ""xmax"": 523.0, ""ymax"": 440.0}]",12,1,1,14
BloodImage_00308,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00308.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00308.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 184.0, ""ymin"": 105.0, ""xmax"": 287.0, ""ymax"": 227.0}, {""class"": ""RBC"", ""xmin"": 75.0, ""ymin"": 85.0, ""xmax"": 186.0, ""ymax"": 204.0}, {""class"": ""RBC"", ""xmin"": 291.0, ""ymin"": 195.0, ""xmax"": 407.0, ""ymax"": 333.0}, {""class"": ""RBC"", ""xmin"": 500.0, ""ymin"": 313.0, ""xmax"": 609.0, ""ymax"": 417.0}, {""class"": ""RBC"", ""xmin"": 269.0, ""ymin"": 54.0, ""xmax"": 366.0, ""ymax"": 155.0}, {""class"": ""RBC"", ""xmin"": 128.0, ""ymin"": 1.0, ""xmax"": 222.0, ""ymax"": 72.0}, {""class"": ""RBC"", ""xmin"": 479.0, ""ymin"": 172.0, ""xmax"": 576.0, ""ymax"": 273.0}, {""class"": ""RBC"", ""xmin"": 508.0, ""ymin"": 28.0, ""xmax"": 626.0, ""ymax"": 143.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 170.0, ""xmax"": 90.0, ""ymax"": 279.0}, {""class"": ""RBC"", ""xmin"": 415.0, ""ymin"": 322.0, ""xmax"": 501.0, ""ymax"": 417.0}, {""class"": ""RBC"", ""xmin"": 387.0, ""ymin"": 96.0, ""xmax"": 484.0, ""ymax"": 197.0}, {""class"": ""WBC"", ""xmin"": 143.0, ""ymin"": 313.0, ""xmax"": 340.0, ""ymax"": 480.0}]",11,1,0,12
BloodImage_00309,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00309.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00309.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 216.0, ""ymin"": 279.0, ""xmax"": 330.0, ""ymax"": 379.0}, {""class"": ""RBC"", ""xmin"": 117.0, ""ymin"": 345.0, ""xmax"": 230.0, ""ymax"": 475.0}, {""class"": ""RBC"", ""xmin"": 452.0, ""ymin"": 314.0, ""xmax"": 566.0, ""ymax"": 414.0}, {""class"": ""RBC"", ""xmin"": 385.0, ""ymin"": 317.0, ""xmax"": 499.0, ""ymax"": 417.0}, {""class"": ""RBC"", ""xmin"": 505.0, ""ymin"": 222.0, ""xmax"": 608.0, ""ymax"": 325.0}, {""class"": ""RBC"", ""xmin"": 488.0, ""ymin"": 179.0, ""xmax"": 588.0, ""ymax"": 271.0}, {""class"": ""RBC"", ""xmin"": 477.0, ""ymin"": 57.0, ""xmax"": 577.0, ""ymax"": 149.0}, {""class"": ""RBC"", ""xmin"": 426.0, ""ymin"": 70.0, ""xmax"": 526.0, ""ymax"": 162.0}, {""class"": ""RBC"", ""xmin"": 376.0, ""ymin"": 169.0, ""xmax"": 482.0, ""ymax"": 272.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 179.0, ""xmax"": 96.0, ""ymax"": 278.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 1.0, ""xmax"": 96.0, ""ymax"": 98.0}, {""class"": ""RBC"", ""xmin"": 286.0, ""ymin"": 197.0, ""xmax"": 382.0, ""ymax"": 296.0}, {""class"": ""WBC"", ""xmin"": 123.0, ""ymin"": 1.0, ""xmax"": 361.0, ""ymax"": 196.0}]",12,1,0,13
BloodImage_00310,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00310.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00310.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 20.0, ""ymin"": 314.0, ""xmax"": 137.0, ""ymax"": 432.0}, {""class"": ""RBC"", ""xmin"": 294.0, ""ymin"": 70.0, ""xmax"": 389.0, ""ymax"": 173.0}, {""class"": ""RBC"", ""xmin"": 168.0, ""ymin"": 18.0, ""xmax"": 291.0, ""ymax"": 112.0}, {""class"": ""RBC"", ""xmin"": 378.0, ""ymin"": 53.0, ""xmax"": 485.0, ""ymax"": 149.0}, {""class"": ""RBC"", ""xmin"": 357.0, ""ymin"": 383.0, ""xmax"": 464.0, ""ymax"": 479.0}, {""class"": ""RBC"", ""xmin"": 388.0, ""ymin"": 214.0, ""xmax"": 495.0, ""ymax"": 310.0}, {""class"": ""RBC"", ""xmin"": 383.0, ""ymin"": 166.0, ""xmax"": 490.0, ""ymax"": 262.0}, {""class"": ""RBC"", ""xmin"": 504.0, ""ymin"": 66.0, ""xmax"": 613.0, ""ymax"": 195.0}, {""class"": ""RBC"", ""xmin"": 108.0, ""ymin"": 28.0, ""xmax"": 202.0, ""ymax"": 134.0}, {""class"": ""RBC"", ""xmin"": 181.0, ""ymin"": 343.0, ""xmax"": 275.0, ""ymax"": 449.0}, {""class"": ""RBC"", ""xmin"": 435.0, ""ymin"": 310.0, ""xmax"": 550.0, ""ymax"": 414.0}, {""class"": ""Platelets"", ""xmin"": 346.0, ""ymin"": 313.0, ""xmax"": 383.0, ""ymax"": 344.0}, {""class"": ""Platelets"", ""xmin"": 304.0, ""ymin"": 368.0, ""xmax"": 340.0, ""ymax"": 406.0}, {""class"": ""Platelets"", ""xmin"": 70.0, ""ymin"": 91.0, ""xmax"": 112.0, ""ymax"": 132.0}, {""class"": ""WBC"", ""xmin"": 59.0, ""ymin"": 127.0, ""xmax"": 287.0, ""ymax"": 359.0}]",11,1,3,15
BloodImage_00311,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00311.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00311.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 427.0, ""ymin"": 87.0, ""xmax"": 533.0, ""ymax"": 181.0}, {""class"": ""RBC"", ""xmin"": 399.0, ""ymin"": 169.0, ""xmax"": 506.0, ""ymax"": 270.0}, {""class"": ""RBC"", ""xmin"": 429.0, ""ymin"": 1.0, ""xmax"": 538.0, ""ymax"": 78.0}, {""class"": ""RBC"", ""xmin"": 39.0, ""ymin"": 95.0, ""xmax"": 144.0, ""ymax"": 201.0}, {""class"": ""RBC"", ""xmin"": 283.0, ""ymin"": 328.0, ""xmax"": 401.0, ""ymax"": 435.0}, {""class"": ""RBC"", ""xmin"": 418.0, ""ymin"": 260.0, ""xmax"": 536.0, ""ymax"": 367.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 168.0, ""xmax"": 72.0, ""ymax"": 254.0}, {""class"": ""RBC"", ""xmin"": 22.0, ""ymin"": 283.0, ""xmax"": 146.0, ""ymax"": 377.0}, {""class"": ""WBC"", ""xmin"": 194.0, ""ymin"": 150.0, ""xmax"": 385.0, ""ymax"": 349.0}, {""class"": ""Platelets"", ""xmin"": 500.0, ""ymin"": 189.0, ""xmax"": 556.0, ""ymax"": 234.0}]",8,1,1,10
BloodImage_00312,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00312.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00312.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 98.0, ""ymin"": 203.0, ""xmax"": 197.0, ""ymax"": 294.0}, {""class"": ""RBC"", ""xmin"": 172.0, ""ymin"": 184.0, ""xmax"": 271.0, ""ymax"": 275.0}, {""class"": ""RBC"", ""xmin"": 485.0, ""ymin"": 296.0, ""xmax"": 584.0, ""ymax"": 395.0}, {""class"": ""RBC"", ""xmin"": 534.0, ""ymin"": 138.0, ""xmax"": 633.0, ""ymax"": 237.0}, {""class"": ""RBC"", ""xmin"": 447.0, ""ymin"": 381.0, ""xmax"": 563.0, ""ymax"": 478.0}, {""class"": ""RBC"", ""xmin"": 316.0, ""ymin"": 98.0, ""xmax"": 432.0, ""ymax"": 195.0}, {""class"": ""RBC"", ""xmin"": 567.0, ""ymin"": 337.0, ""xmax"": 640.0, ""ymax"": 463.0}, {""class"": ""WBC"", ""xmin"": 78.0, ""ymin"": 275.0, ""xmax"": 323.0, ""ymax"": 480.0}, {""class"": ""Platelets"", ""xmin"": 326.0, ""ymin"": 186.0, ""xmax"": 367.0, ""ymax"": 217.0}, {""class"": ""Platelets"", ""xmin"": 339.0, ""ymin"": 213.0, ""xmax"": 374.0, ""ymax"": 253.0}, {""class"": ""Platelets"", ""xmin"": 370.0, ""ymin"": 212.0, ""xmax"": 406.0, ""ymax"": 247.0}, {""class"": ""Platelets"", ""xmin"": 269.0, ""ymin"": 294.0, ""xmax"": 309.0, ""ymax"": 328.0}]",7,1,4,12
